entrez_id	gene_name
2849	GPR26
576	ADGRB2
166785	MMAA
54965	PIGX
98	ACYP2
23600	AMACR
353322	ANKRD37
64801	ARV1
23245	ASTN2
220202	ATOH7
23250	ATP11A
259230	SGMS1
166929	SGMS2
92014	SLC25A51
148789	B3GALNT2
11149	BVES
219844	HYLS1
55028	MTNAP1
26005	C2CD3
401152	C4orf3
55071	C9orf40
154467	CCDC167
257236	CFAP184
6398	SECTM1
6785	ELOVL4
55501	CHST12
51805	COQ3
285521	COX18
1375	CPT1B
126129	CPT1C
79947	DHDDS
84925	SLC49A4
548645	DNAJC25
150290	DUSP18
168451	THAP5
92002	CCNQ
79147	FKRP
9489	PGS1
348654	GEN1
81577	GFOD2
440270	GOLGA8B
83550	GPR101
165082	ADGRF3
2842	GPR19
23144	ZC3H3
10162	LPCAT3
29942	PURG
55032	SLC35A5
23169	SLC35D1
81789	TIGD6
83538	ODAD4
26160	IFT172
79713	IGFLR1
253430	IPMK
84502	JPH4
91749	MFSD4B
163175	LGI4
50999	TMED5
79917	MAGIX
5990	RFX2
55897	MESP1
145873	MESP2
256471	MFSD8
4482	MSRA
65065	NBEAL1
8509	NDST2
55247	NEIL3
81614	NIPA2
55270	NUDT15
124222	PAQR4
85315	PAQR8
27039	PKD2L2
65977	PLEKHA3
10585	POMT1
54896	SLC66A1
285368	PRRT3
11123	RCAN3
201299	RDM1
5973	RENBP
11237	RNF24
9117	SEC22C
113402	SFT2D1
201232	SLC16A13
66035	SLC2A11
113829	SLC35A4
51000	SLC35B3
57153	SLC44A2
80208	SPG11
51430	SUCO
23546	SYNGR4
54664	TMEM106B
79022	TMEM106C
144404	TMEM120B
25829	TMEM184B
65062	TMEM237
55254	TMEM39A
641649	TMEM91
387990	TOMM20L
55063	ZCWPW1
346157	ZNF391
220929	ZNF438
203523	ZNF449
85460	ZNF518B
147807	ZNF524
116115	ZNF526
84503	ZNF527
641339	ZNF674
7637	ZNF84
7364	UGT2B7
57733	GBA3
284358	MAMSTR
9283	GPR37L1
57130	ATP13A1
10410	IFITM3
79957	PAQR6
50861	STMN3
9143	SYNGR3
27306	HPGDS
94025	MUC16
56241	SUSD2
3982	LIM2
1325	CORT
57369	GJD2
2741	GLRA1
2743	GLRB
10893	MMP24
9536	PTGES
7032	TFF2
255061	TAC4
2701	GJA4
3754	KCNF1
969	CD69
29991	OBP2A
6013	RLN1
4681	NBL1
151295	SLC23A3
3484	IGFBP1
3489	IGFBP6
84622	ZNF594
84953	N/A
128869	PIGU
22925	PLA2R1
90485	ZNF835
6483	ST3GAL2
6482	ST3GAL1
2974	GUCY1B2
2980	GUCA2A
2981	GUCA2B
4880	NPPC
6821	SUOX
64782	AEN
389058	SP5
245806	VGLL2
51478	HSD17B7
363	AQP6
57412	AS3MT
84971	ATG4D
57194	ATP10A
83875	BCO2
80341	BPIFB2
6554	SLC10A1
55702	YJU2
85013	TMEM128
1358	CPA2
1565	CYP2D6
1589	CYP21A2
120227	CYP2R1
4051	CYP4F3
55192	DNAJC17
4126	MANBA
126014	OSCAR
2564	GABRE
10249	GLYAT
64429	ZDHHC6
56834	GPR137
115330	GPR146
26996	GPR160
6038	RNASE4
83982	IFI27L2
64147	KIF9
51348	KLRF1
79944	L2HGDH
26468	LHX6
81562	LMAN2L
57633	LRRN1
26045	LRRTM2
4938	OAS1
29095	ORMDL2
5075	PAX1
64065	PERP
83597	RTP3
10500	SEMA6C
10864	SLC22A7
10861	SLC26A1
9197	SLC33A1
10559	SLC35A1
7355	SLC35A2
84912	SLC35B4
124565	SLC38A10
55089	SLC38A4
55334	SLC39A9
6542	SLC7A2
84138	SLC7A6OS
57228	SMAGP
91689	SMDT1
54558	SPATA6
55080	TAPBPL
83591	THAP2
28959	TMEM176B
29100	TMEM208
746	TMEM258
84283	TMEM79
84910	TMEM87B
51733	UPB1
51118	UTP11
9724	UTP14C
7455	ZAN
29063	ZCCHC4
25850	ZNF345
5090	PBX3
57125	PLXDC1
64220	STRA6
9177	HTR3B
170572	HTR3C
23308	ICOSLG
3446	IFNA10
3448	IFNA14
3451	IFNA17
3452	IFNA21
3440	IFNA2
3441	IFNA4
3443	IFNA6
3444	IFNA7
8632	DNAH17
27178	IL37
84639	IL1F10
2529	FUT7
10690	FUT9
63946	DMRTC2
946	SIGLEC6
10154	PLXNC1
8703	B4GALT3
84141	EVA1A
767	CA8
3744	KCNA10
3743	KCNA7
3747	KCNC2
3749	KCNC4
3750	KCND1
26251	KCNG2
93107	KCNG4
23416	KCNH3
27133	KCNH5
131096	KCNH8
3787	KCNS1
3788	KCNS2
27012	KCNV1
169522	KCNV2
144245	ALG10B
84920	ALG10
57453	DSCAML1
3218	HOXB8
51661	FKBP7
116113	FOXP4
79776	ZFHX4
51310	SLC22A17
6758	SSX5
11174	ADAMTS6
577	ADGRB3
142680	SLC34A3
6512	SLC1A7
9095	TBX19
115950	ZNF653
121549	ASCL4
167826	OLIG3
150921	TCF23
6447	SCG5
83401	ELOVL3
359	AQP2
9407	TMPRSS11D
51393	TRPV2
768211	RELL1
6557	SLC12A1
55486	PARL
388650	DIPK1A
10942	PRSS21
54762	GRAMD1C
83877	TM2D2
5244	ABCB4
10251	SPRY3
30062	RAX
9806	SPOCK2
79897	RPP21
6580	SLC22A1
1046	CDX4
9381	OTOF
51052	PRLH
340273	ABCB5
9705	ST18
6121	RPE65
57192	MCOLN1
388228	SBK1
79178	THTPA
353288	KRT26
389524	GTF2IRD2B
113746	CIMAP1A
5232	PGK2
474343	SPIN2B
347736	NME9
28972	SPCS1
954	ENTPD2
8082	SSPN
10590	SCGN
81706	PPP1R14C
51442	VGLL1
23632	CA14
221833	SP8
81551	STMN4
10321	CRISP3
5544	PRB3
81794	ADAMTS10
84467	FBN3
7173	TPO
1593	CYP27A1
388323	GLTPD2
4761	NEUROD2
1618	DAZL
54977	SLC25A38
3933	LCN1
57135	DAZ4
196463	PLBD2
10384	BTN3A3
158763	ARHGAP36
8530	CST7
24146	CLDN15
51297	BPIFA1
10406	WFDC2
5266	PI3
57124	CD248
377677	CA13
759	CA1
763	CA5A
765	CA6
766	CA7
55328	RNLS
6102	RP2
6716	SRD5A2
6588	SLN
5655	KLK10
153657	TTC23L
58476	TP53INP2
66002	CYP4F12
359787	DPPA3
154214	RNF217
255057	CBARP
23467	NPTXR
50515	CHST11
113189	CHST14
58511	DNASE2B
5168	ENPP2
387509	GPR153
92017	SNX29
65010	SLC26A6
1761	DMRT1
2218	FKTN
91137	SLC25A46
79442	LRRC2
23015	GOLGA8A
55890	GPRC5C
30816	ERVW-1
10630	PDPN
83897	KRTAP3-2
23583	SMUG1
8778	SIGLEC5
3231	HOXD1
79870	BAALC
154865	IQUB
8309	ACOX2
23417	MLYCD
196743	PAOX
2894	GRID1
22953	P2RX2
10871	CD300C
1806	DPYD
10675	CSPG5
150084	IGSF5
6565	SLC15A2
6568	SLC17A1
116085	SLC22A12
2628	GATM
3975	LHX1
6564	SLC15A1
53919	SLCO1C1
5669	PSG1
9214	FCMR
1411	CRYBA1
1413	CRYBA4
347734	SLC35B2
1836	SLC26A2
6439	SFTPB
9071	CLDN10
89822	KCNK17
219654	ZCCHC24
8277	TKTL1
57054	DAZ3
64137	ABCG4
119467	CLRN3
201255	LRRC45
80740	LY6G6C
285195	SLC9A9
8403	SOX14
11322	TMC6
23023	TMCC1
9760	TOX
1469	CST1
4184	SMCP
149461	CLDN19
221188	ADGRG5
221091	LRRN4CL
55283	MCOLN3
10361	NPM2
286749	STON1-GTF2A1L
11037	STON1
51302	CYP39A1
8989	TRPA1
23335	WDR7
124590	USH1G
165530	CLEC4F
200931	SLC51A
6540	SLC6A13
9537	TP53I11
389874	ZCCHC13
92822	ZNF276
9780	PIEZO1
2013	EMP2
11005	SPINK5
170685	NUDT10
59271	EVA1C
29114	TAGLN3
348938	NIPAL4
80723	SLC35G2
145270	PRIMA1
590	BCHE
130013	ACMSD
58475	MS4A7
84302	PGAP4
89887	ZNF628
23503	ZFYVE26
1088	CEACAM8
7789	ZXDA
1421	CRYGD
81606	LBH
252995	FNDC5
124401	ANKS3
79838	TMC5
4185	ADAM11
27122	DKK3
79152	FA2H
64067	NPAS3
11202	KLK8
9607	CARTPT
1087	CEACAM7
4037	LRP3
55600	ITLN1
56978	PRDM8
26207	PITPNC1
152015	ROPN1B
54763	ROPN1
53340	SPA17
2352	FOLR3
4814	NINJ1
3340	NDST1
6820	SULT2B1
51450	PRRX2
57463	AMIGO1
386724	AMIGO3
23284	ADGRL3
3346	HTN1
3347	HTN3
5673	PSG5
2994	GYPB
267012	DAOA
84650	EBPL
4818	NKG7
127343	DMBX1
671	BPI
3699	ITIH3
54657	UGT1A4
54659	UGT1A3
54578	UGT1A6
54576	UGT1A8
54600	UGT1A9
10941	UGT2A1
54490	UGT2B28
64091	POPDC2
54898	ELOVL2
79071	ELOVL6
27439	TMEM121B
9480	ONECUT2
22865	SLITRK3
58503	OPRPN
4901	NRL
66037	BOLL
1960	EGR3
252884	ZNF396
51201	ZDHHC2
51360	MBTPS2
23200	ATP11B
10396	ATP8A1
57198	ATP8B2
79895	ATP8B4
84239	ATP13A4
161291	TMEM30B
27309	ZNF330
83891	SNX25
8708	B3GALT1
9966	TNFSF15
5968	REG1B
152815	THAP6
8419	BFSP2
1473	CST5
79893	GGNBP2
9227	LRAT
11119	BTN3A1
79908	BTNL8
83417	FCRL4
4588	MUC6
27181	SIGLEC8
219738	FAM241B
1370	CPN2
57010	CABP4
11094	CACFD1
54937	SOHLH2
6664	SOX11
84922	FIZ1
1240	CMKLR1
84107	ZIC4
6692	SPINT1
64641	EBF2
50640	PNPLA8
51208	CLDN18
29121	CLEC2D
117194	MRGPRX2
27283	TINAG
140767	NRSN1
1548	CYP2A6
1584	CYP11B1
4883	NPR3
5995	RGR
2020	EN2
84255	SLC37A3
7730	ZNF177
5023	P2RX1
5024	P2RX3
29841	GRHL1
56917	MEIS3
282618	IFNL1
116379	IL22RA2
376497	SLC27A1
